stationId,timestamp,aqi,pm25,pm10,no2,so2,co
DPCC_WZ_01,2026-04-30T13:30:00.000Z,160,73.3,380,14.8,21.1,494
DPCC_WZ_01,2026-04-30T14:30:00.000Z,163,79.2,438.7,14,20.3,460
DPCC_WZ_01,2026-04-30T15:30:00.000Z,166,83.8,476.8,13.3,19.6,438
DPCC_WZ_01,2026-04-30T16:30:00.000Z,166,85.4,488,12.5,18.5,435
DPCC_WZ_01,2026-04-30T17:30:00.000Z,166,83.8,472.2,11.9,17.5,444
DPCC_WZ_01,2026-04-30T18:30:00.000Z,183,116.6,635.2,25.3,23.5,464
DPCC_WZ_01,2026-04-30T19:30:00.000Z,177,105.2,517.8,22.9,23.2,509
DPCC_WZ_01,2026-04-30T20:30:00.000Z,169,90.8,453.6,19.4,22.8,565
DPCC_WZ_01,2026-04-30T21:30:00.000Z,163,79.6,427.5,16,23.1,593
DPCC_WZ_01,2026-04-30T22:30:00.000Z,161,74.7,436.8,12.7,24.8,565
DPCC_WZ_01,2026-04-30T23:30:00.000Z,161,74,448.9,9.4,27.3,509
DPCC_WZ_01,2026-05-01T00:30:00.000Z,162,76.6,471.2,7,28.8,466
DPCC_WZ_01,2026-05-01T01:30:00.000Z,163,78,486.2,5.7,28.4,455
DPCC_WZ_01,2026-05-01T02:30:00.000Z,163,78.7,482.4,5.2,27.2,458
DPCC_WZ_01,2026-05-01T03:30:00.000Z,163,78.2,462.9,5.5,26.4,464
DPCC_WZ_01,2026-05-01T04:30:00.000Z,163,78,443.3,6.4,26.8,472
DPCC_WZ_01,2026-05-01T05:30:00.000Z,162,77.1,419.1,8.1,27.8,483
DPCC_WZ_01,2026-05-01T06:30:00.000Z,156,65,295.2,9.4,21.2,492
DPCC_WZ_01,2026-05-01T07:30:00.000Z,157,67.1,253.3,16.8,23.1,494
DPCC_WZ_01,2026-05-01T08:30:00.000Z,159,70.5,224.4,26.8,25.7,495
DPCC_WZ_01,2026-05-01T09:30:00.000Z,159,71.7,244.9,33,27,505
DPCC_WZ_01,2026-05-01T10:30:00.000Z,159,71.7,272.9,31.9,25.9,541
DPCC_WZ_01,2026-05-01T11:30:00.000Z,159,70.5,290.6,27,23.7,587
DPCC_WZ_01,2026-05-01T12:30:00.000Z,159,71.5,319.4,22.5,21.7,606
DPCC_WZ_01,2026-05-01T13:30:00.000Z,160,73.1,346.5,19.7,20.5,572
DPCC_WZ_01,2026-05-01T14:30:00.000Z,161,74.3,360.4,17.3,19.7,511
DPCC_WZ_01,2026-05-01T15:30:00.000Z,161,74.3,361.4,15.8,19.3,469
DPCC_WZ_01,2026-05-01T16:30:00.000Z,160,72.6,352,15.3,19.5,459
DPCC_WZ_01,2026-05-01T17:30:00.000Z,159,71.7,340.9,15.6,20.2,468
DPCC_WZ_01,2026-05-01T18:30:00.000Z,159,71.5,316.6,16.9,24.6,501
DPCC_WZ_01,2026-05-01T19:30:00.000Z,160,72.6,299,19,26.6,585
DPCC_WZ_01,2026-05-01T20:30:00.000Z,160,72.4,304.5,21.6,29.4,694
DPCC_WZ_01,2026-05-01T21:30:00.000Z,161,75,333.4,22.1,31.9,748
DPCC_WZ_01,2026-05-01T22:30:00.000Z,163,78.7,386.5,18.3,33.9,697
DPCC_WZ_01,2026-05-01T23:30:00.000Z,166,83.6,441.4,12.3,35.5,593
DPCC_WZ_01,2026-05-02T00:30:00.000Z,167,86.8,476.8,7.6,35.8,507
DPCC_WZ_01,2026-05-02T01:30:00.000Z,169,89.4,489.9,5.6,33.8,468
DPCC_WZ_01,2026-05-02T02:30:00.000Z,166,84.1,434.9,4.9,30.4,447
DPCC_WZ_01,2026-05-02T03:30:00.000Z,162,76.6,376.3,5.1,27.6,438
DPCC_WZ_01,2026-05-02T04:30:00.000Z,160,72.9,347.4,5.3,25.7,441
DPCC_WZ_01,2026-05-02T05:30:00.000Z,159,71.2,334.3,6.4,24.4,455
DPCC_WZ_01,2026-05-02T06:30:00.000Z,173,99,627.7,13,22.5,470
DPCC_WZ_01,2026-05-02T07:30:00.000Z,172,96.9,530.9,18.9,24.2,483
DPCC_WZ_01,2026-05-02T08:30:00.000Z,172,96.9,449.8,26.9,26.4,498
DPCC_WZ_01,2026-05-02T09:30:00.000Z,174,100.6,486.2,31.7,27.4,515
DPCC_WZ_01,2026-05-02T10:30:00.000Z,175,102,519.7,30.5,26.1,542
DPCC_WZ_01,2026-05-02T11:30:00.000Z,175,102.9,547.6,26.1,23.7,573
DPCC_WZ_01,2026-05-02T12:30:00.000Z,175,102.7,556.9,22.1,21.7,585
DPCC_WZ_01,2026-05-02T13:30:00.000Z,175,102.2,555.1,19.7,20.9,564
DPCC_WZ_01,2026-05-02T14:30:00.000Z,174,100.6,540.2,17.6,20.6,525
DPCC_WZ_01,2026-05-02T15:30:00.000Z,172,96.4,491.7,16.2,20.6,495
DPCC_WZ_01,2026-05-02T16:30:00.000Z,170,92.7,451.7,15.6,20.7,477
DPCC_WZ_01,2026-05-02T17:30:00.000Z,169,90.8,446.1,15.6,21,468
DPCC_WZ_01,2026-05-02T18:30:00.000Z,186,123.9,717.1,11.7,20.1,485
DPCC_WZ_01,2026-05-02T19:30:00.000Z,183,117.1,625.8,13.5,22.6,561
DPCC_WZ_01,2026-05-02T20:30:00.000Z,179,110.4,607.2,15.8,26,663
DPCC_WZ_01,2026-05-02T21:30:00.000Z,178,107.1,607.2,16.5,28.6,716
DPCC_WZ_01,2026-05-02T22:30:00.000Z,178,108,637,13.9,29.7,672
DPCC_WZ_01,2026-05-02T23:30:00.000Z,178,107.3,651.9,9.7,30,579
DPCC_WZ_01,2026-05-03T00:30:00.000Z,177,105.9,661.2,6.5,29.2,503
DPCC_WZ_01,2026-05-03T01:30:00.000Z,177,105,685.5,5.2,26.8,469
DPCC_WZ_01,2026-05-03T02:30:00.000Z,176,104.3,715.3,5,23.3,452
DPCC_WZ_01,2026-05-03T03:30:00.000Z,176,103.8,743.2,5.4,20.6,446
DPCC_WZ_01,2026-05-03T04:30:00.000Z,176,104.5,771.1,6.6,19.4,452
DPCC_WZ_01,2026-05-03T05:30:00.000Z,174,99.2,717.1,8.6,19,468
DPCC_WZ_01,2026-05-03T06:30:00.000Z,174,100.6,786,11.5,20,481
DPCC_WZ_01,2026-05-03T07:30:00.000Z,174,99.9,750.6,13.4,19.3,487
DPCC_WZ_01,2026-05-03T08:30:00.000Z,168,88.7,601.6,16,18.4,490
DPCC_WZ_01,2026-05-03T09:30:00.000Z,154,61,252.4,17.7,17.7,488
DPCC_WZ_01,2026-05-03T10:30:00.000Z,154,61,264.5,17.7,17.4,478
DPCC_WZ_01,2026-05-03T11:30:00.000Z,157,68,380.9,16.8,17.4,462
DPCC_WZ_01,2026-05-03T12:30:00.000Z,168,88.7,558.8,15.7,17.5,444
DPCC_WZ_01,2026-05-03T13:30:00.000Z,175,101.3,638.9,14.6,17.6,424
DPCC_WZ_01,2026-05-03T14:30:00.000Z,172,96.4,562.5,13.3,17.8,401
DPCC_WZ_01,2026-05-03T15:30:00.000Z,167,85.7,455.4,12.4,18.1,383
DPCC_WZ_01,2026-05-03T16:30:00.000Z,164,81.5,461.9,11.9,18.7,361
DPCC_WZ_01,2026-05-03T17:30:00.000Z,176,103.1,674.3,11.8,19.4,343
DPCC_WZ_01,2026-05-03T18:30:00.000Z,124,44.8,285,12.7,14.8,356
DPCC_WZ_01,2026-05-03T19:30:00.000Z,93,31.9,129.5,14.7,14.2,438
DPCC_WZ_01,2026-05-03T20:30:00.000Z,86,28.8,102.7,17.3,13.5,551
DPCC_WZ_01,2026-05-03T21:30:00.000Z,85,28.1,99.7,18,13.1,608
DPCC_WZ_01,2026-05-03T22:30:00.000Z,142,52.3,369.7,15,13.3,556
DPCC_WZ_01,2026-05-03T23:30:00.000Z,129,46.7,271.9,10.1,14,449
DPCC_WZ_01,2026-05-04T00:30:00.000Z,125,45.3,238,6.9,14.9,361
DPCC_WZ_01,2026-05-04T01:30:00.000Z,118,42.6,214.2,7,16.3,317
DPCC_WZ_01,2026-05-04T02:30:00.000Z,108,38.4,155.1,8.8,18.1,292
DPCC_WZ_01,2026-05-04T03:30:00.000Z,90,30.7,89.6,10.8,19.2,284
DPCC_WZ_01,2026-05-04T04:30:00.000Z,121,43.7,251.5,12.7,19.3,298
DPCC_WZ_01,2026-05-04T05:30:00.000Z,149,55.1,370.7,14.9,18.7,328
DPCC_WZ_01,2026-05-04T06:30:00.000Z,99,35,125.7,17.8,28.9,360
DPCC_WZ_01,2026-05-04T07:30:00.000Z,118,42.4,209.5,17.8,24.5,390
DPCC_WZ_01,2026-05-04T08:30:00.000Z,116,41.6,164.8,17.9,18.4,422
DPCC_WZ_01,2026-05-04T09:30:00.000Z,88,29.7,58.2,18.8,14.4,449
DPCC_WZ_01,2026-05-04T10:30:00.000Z,87,29.3,44.6,21.5,14.6,473
DPCC_WZ_01,2026-05-04T11:30:00.000Z,99,34.9,88.9,25.1,16.8,493
DPCC_WZ_01,2026-05-04T12:30:00.000Z,119,43,119.2,27.1,18.3,501
DPCC_WZ_01,2026-05-04T13:30:00.000Z,127,46.2,130.9,26.3,17.6,487
DPCC_WZ_01,2026-05-04T14:30:00.000Z,122,44,109.9,23.9,16.2,461
DPCC_WZ_01,2026-05-04T15:30:00.000Z,117,41.8,95.5,21.9,15.1,446
DPCC_WZ_01,2026-05-04T16:30:00.000Z,110,39.1,85.7,20.6,14.4,452
DPCC_WZ_01,2026-05-04T17:30:00.000Z,116,41.7,144.8,19.6,14,469
DPCC_WZ_01,2026-05-04T18:30:00.000Z,107,37.8,61,19.4,15.9,488
DPCC_WZ_01,2026-05-04T19:30:00.000Z,108,38.5,53.1,21.6,17.5,515
DPCC_WZ_01,2026-05-04T20:30:00.000Z,115,41.1,62.2,24.5,19.6,544
DPCC_WZ_01,2026-05-04T21:30:00.000Z,115,41.2,74.7,24.8,21.6,554
DPCC_WZ_01,2026-05-04T22:30:00.000Z,110,39.3,101.5,20.3,23.3,528
DPCC_WZ_01,2026-05-04T23:30:00.000Z,112,40,140.6,13.3,24.8,482
DPCC_WZ_01,2026-05-05T00:30:00.000Z,94,32.5,94.1,7.9,25.3,442
DPCC_WZ_01,2026-05-05T01:30:00.000Z,94,32.7,100.1,5.6,24,413
DPCC_WZ_01,2026-05-05T02:30:00.000Z,99,34.9,114.1,4.9,21.7,390
DPCC_WZ_01,2026-05-05T03:30:00.000Z,101,35.7,117.1,5.6,20.4,386
DPCC_WZ_01,2026-05-05T04:30:00.000Z,105,37.1,123.9,7.5,21,412
DPCC_WZ_01,2026-05-05T05:30:00.000Z,108,38.5,127.6,10.7,22.6,457
DPCC_WZ_01,2026-05-05T06:30:00.000Z,97,34.1,78.5,17.6,28.7,497
DPCC_WZ_01,2026-05-05T07:30:00.000Z,101,35.7,80.1,23.2,29.8,518
DPCC_WZ_01,2026-05-05T08:30:00.000Z,119,42.8,81,30.9,31.3,534
DPCC_WZ_01,2026-05-05T09:30:00.000Z,130,47.3,81,37.2,32.1,561
DPCC_WZ_01,2026-05-05T10:30:00.000Z,139,50.9,76.6,40.3,31.5,615
DPCC_WZ_01,2026-05-05T11:30:00.000Z,147,54,75,41.8,30.2,679
DPCC_WZ_01,2026-05-05T12:30:00.000Z,151,56.1,72.9,43.2,28.8,724
DPCC_WZ_01,2026-05-05T13:30:00.000Z,153,58.8,73.3,44,27.2,728
DPCC_WZ_01,2026-05-05T14:30:00.000Z,154,61.7,75.4,44.7,25.6,712
DPCC_WZ_01,2026-05-05T15:30:00.000Z,156,64.5,78,47.6,25.1,710
DPCC_WZ_01,2026-05-05T16:30:00.000Z,158,68.7,84.1,56.7,26.1,736
DPCC_WZ_01,2026-05-05T17:30:00.000Z,161,74.3,91.7,68,28.1,776
DPCC_WZ_01,2026-05-05T18:30:00.000Z,161,75,82,63.5,28.5,817
DPCC_WZ_01,2026-05-05T19:30:00.000Z,161,74.3,82,53.3,35.3,879
DPCC_WZ_01,2026-05-05T20:30:00.000Z,158,68.5,82.7,39,44.4,943
DPCC_WZ_01,2026-05-05T21:30:00.000Z,154,62.2,104.1,26.6,48.7,931
DPCC_WZ_01,2026-05-05T22:30:00.000Z,151,55.8,152.3,17.9,44,777
DPCC_WZ_01,2026-05-05T23:30:00.000Z,151,56.1,257,11,34.6,549
DPCC_WZ_01,2026-05-06T00:30:00.000Z,128,46.3,213.7,6.2,26.6,372
DPCC_WZ_01,2026-05-06T01:30:00.000Z,106,37.7,170.9,3.9,22.4,301
DPCC_WZ_01,2026-05-06T02:30:00.000Z,104,36.9,166.2,3.8,19.6,281
DPCC_WZ_01,2026-05-06T03:30:00.000Z,109,38.6,182.5,4.4,17.7,278
DPCC_WZ_01,2026-05-06T04:30:00.000Z,113,40.2,208.2,4.9,16.3,283
DPCC_WZ_01,2026-05-06T05:30:00.000Z,122,44.2,248.7,6.3,15.8,305
DPCC_WZ_01,2026-05-06T06:30:00.000Z,122,44.2,285.9,9.8,14.4,328
DPCC_WZ_01,2026-05-06T07:30:00.000Z,144,53.1,283.1,28.7,19.2,344
DPCC_WZ_01,2026-05-06T08:30:00.000Z,160,72.9,310.1,54.2,25.7,361
DPCC_WZ_01,2026-05-06T09:30:00.000Z,162,76.1,299,68.8,29.3,398
DPCC_WZ_01,2026-05-06T10:30:00.000Z,159,70.8,327.8,62,27.3,482
DPCC_WZ_01,2026-05-06T11:30:00.000Z,157,67.8,338.1,44.2,22.5,585
DPCC_WZ_01,2026-05-06T12:30:00.000Z,155,63.1,292.4,29.5,18.5,638
DPCC_WZ_01,2026-05-06T13:30:00.000Z,153,59.5,272.9,23.1,16.5,598
DPCC_WZ_01,2026-05-06T14:30:00.000Z,144,53,214.2,19.7,15.3,509
DPCC_WZ_01,2026-05-06T15:30:00.000Z,129,46.9,176.5,17.2,14.7,431
DPCC_WZ_01,2026-05-06T16:30:00.000Z,151,56,314.8,14.8,14.6,379
DPCC_WZ_01,2026-05-06T17:30:00.000Z,152,56.9,331.6,13.4,15.1,339
DPCC_WZ_01,2026-05-06T18:30:00.000Z,171,93.4,597.9,12.1,13.4,328
DPCC_WZ_01,2026-05-06T19:30:00.000Z,165,83.1,434,14.6,14.6,375
DPCC_WZ_01,2026-05-06T20:30:00.000Z,168,87.5,461,17.9,16.1,452
DPCC_WZ_01,2026-05-06T21:30:00.000Z,166,83.8,489.9,18.9,17.1,489
DPCC_WZ_01,2026-05-06T22:30:00.000Z,166,85.4,592.3,15.3,16.9,444
DPCC_WZ_01,2026-05-06T23:30:00.000Z,177,106.6,791.6,9.5,16.1,360
DPCC_WZ_01,2026-05-07T00:30:00.000Z,178,107.6,823.3,5.3,15.6,299
DPCC_WZ_01,2026-05-07T01:30:00.000Z,175,102,797.2,4.4,15.9,286
DPCC_WZ_01,2026-05-07T02:30:00.000Z,175,102.9,821.4,5.2,16.5,296
DPCC_WZ_01,2026-05-07T03:30:00.000Z,178,107.6,877.3,6.4,17.2,321
DPCC_WZ_01,2026-05-07T04:30:00.000Z,183,116.6,961.1,7.7,18,368
DPCC_WZ_01,2026-05-07T05:30:00.000Z,183,116.6,953.7,9.4,18.8,428
DPCC_WZ_01,2026-05-07T06:30:00.000Z,177,105.5,855,11.6,19.9,469
DPCC_WZ_01,2026-05-07T07:30:00.000Z,171,94.5,687.3,13.9,19.9,469
DPCC_WZ_01,2026-05-07T08:30:00.000Z,163,78.7,530.9,16.9,20,450
DPCC_WZ_01,2026-05-07T09:30:00.000Z,159,70.1,430.3,18.8,20.2,437
DPCC_WZ_01,2026-05-07T10:30:00.000Z,156,65.7,381.8,18.4,20.8,445
DPCC_WZ_01,2026-05-07T11:30:00.000Z,155,63.6,357.6,16.8,21.4,459
DPCC_WZ_01,2026-05-07T12:30:00.000Z,155,63.8,350.2,15.5,21.5,465
DPCC_WZ_01,2026-05-07T13:30:00.000Z,156,64.5,346.5,15,20.5,452
DPCC_WZ_01,2026-05-07T14:30:00.000Z,156,64.3,329.7,14.8,18.9,430
DPCC_WZ_01,2026-05-07T15:30:00.000Z,154,62.2,299,14.7,17.4,415
DPCC_WZ_01,2026-05-07T16:30:00.000Z,153,60.3,292.4,14.5,15.8,411
DPCC_WZ_01,2026-05-07T17:30:00.000Z,152,58.1,292.4,14.4,14.2,414
DPCC_WZ_01,2026-05-07T18:30:00.000Z,154,61.9,297.1,16.1,18.9,432
DPCC_WZ_01,2026-05-07T19:30:00.000Z,156,65.7,326.9,17.4,22.3,489
DPCC_WZ_01,2026-05-07T20:30:00.000Z,158,68.5,325,19,27,561
DPCC_WZ_01,2026-05-07T21:30:00.000Z,159,71,367.9,18.9,29.9,588
DPCC_WZ_01,2026-05-07T22:30:00.000Z,160,73.3,427.5,15.3,29.5,526
DPCC_WZ_01,2026-05-07T23:30:00.000Z,162,76.1,482.4,10,27.4,419
DPCC_WZ_01,2026-05-08T00:30:00.000Z,162,75.9,508.5,5.9,25.1,337
DPCC_WZ_01,2026-05-08T01:30:00.000Z,161,75,523.4,4.3,22.8,311
DPCC_WZ_01,2026-05-08T02:30:00.000Z,161,74,529,4,20.4,311
DPCC_WZ_01,2026-05-08T03:30:00.000Z,160,73.8,530.9,4.6,18.7,318
DPCC_WZ_01,2026-05-08T04:30:00.000Z,159,71.9,517.8,6.1,18.5,323
DPCC_WZ_01,2026-05-08T05:30:00.000Z,157,68,482.4,8.6,19,334
DPCC_WZ_01,2026-05-08T06:30:00.000Z,158,68.2,478.7,10.8,20.8,359
DPCC_WZ_01,2026-05-08T07:30:00.000Z,156,64.5,361.4,16.4,21.1,409
DPCC_WZ_01,2026-05-08T08:30:00.000Z,155,62.9,287.8,24.1,21.5,472
DPCC_WZ_01,2026-05-08T09:30:00.000Z,154,60.5,273.8,29.2,21.7,527
DPCC_WZ_01,2026-05-08T10:30:00.000Z,152,57.5,236.1,29.5,21.7,572
DPCC_WZ_01,2026-05-08T11:30:00.000Z,151,55.5,205.8,27.3,21.5,607
DPCC_WZ_01,2026-05-08T12:30:00.000Z,149,55.1,207.7,24.8,21.2,616
DPCC_WZ_01,2026-05-08T13:30:00.000Z,149,55.1,221.2,22.2,20.8,575
DPCC_WZ_01,2026-05-08T14:30:00.000Z,150,55.3,226.8,19.3,20.2,507
DPCC_WZ_01,2026-05-08T15:30:00.000Z,151,55.6,228.6,17.3,19.5,462
DPCC_WZ_01,2026-05-08T16:30:00.000Z,151,56.2,233.3,16.7,18.2,460
DPCC_WZ_01,2026-05-08T17:30:00.000Z,152,56.9,244,17,16.8,481
DPCC_WZ_01,2026-05-08T18:30:00.000Z,153,58.8,170.4,24.6,18.5,517
DPCC_WZ_01,2026-05-08T19:30:00.000Z,153,60.1,200.2,24.3,20.6,587
DPCC_WZ_01,2026-05-08T20:30:00.000Z,153,59,217.9,23.7,23.4,671
DPCC_WZ_01,2026-05-08T21:30:00.000Z,152,58.4,249.6,21.7,25.5,701
DPCC_WZ_01,2026-05-08T22:30:00.000Z,152,57.4,265.4,16.9,26.1,626
DPCC_WZ_01,2026-05-08T23:30:00.000Z,142,52.2,263.6,10.7,25.9,497
DPCC_WZ_01,2026-05-09T00:30:00.000Z,144,52.9,293.4,6.1,25.4,397
DPCC_WZ_01,2026-05-09T01:30:00.000Z,148,54.7,308.3,4.4,24.4,364
DPCC_WZ_01,2026-05-09T02:30:00.000Z,147,54.1,299,4.4,23,360
DPCC_WZ_01,2026-05-09T03:30:00.000Z,146,53.7,284.1,5,22,359
DPCC_WZ_01,2026-05-09T04:30:00.000Z,144,52.9,265.4,5.8,21.9,346
DPCC_WZ_01,2026-05-09T05:30:00.000Z,140,51.2,241.2,7.3,22.3,336
DPCC_WZ_01,2026-05-09T06:30:00.000Z,151,55.5,284.1,10,20.8,350
DPCC_WZ_01,2026-05-09T07:30:00.000Z,145,53.2,235.2,13.8,21.2,410
DPCC_WZ_01,2026-05-09T08:30:00.000Z,151,56.2,237,19.1,21.7,495
DPCC_WZ_01,2026-05-09T09:30:00.000Z,152,58,235.2,23.3,22.1,557
DPCC_WZ_01,2026-05-09T10:30:00.000Z,153,58.9,221.7,25.3,22.5,576
DPCC_WZ_01,2026-05-09T11:30:00.000Z,153,60.1,205.4,26.2,22.9,574
DPCC_WZ_01,2026-05-09T12:30:00.000Z,154,61,200.7,26.3,22.8,565
DPCC_WZ_01,2026-05-09T13:30:00.000Z,154,61.7,202.1,25.3,21.9,552
DPCC_WZ_01,2026-05-09T14:30:00.000Z,155,63.8,208.2,23.5,20.5,533
DPCC_WZ_01,2026-05-09T15:30:00.000Z,156,66.1,217.5,22,19.7,520
DPCC_WZ_01,2026-05-09T16:30:00.000Z,158,68.9,238.4,21.3,19.6,510
DPCC_WZ_01,2026-05-09T17:30:00.000Z,160,72.6,273.8,21.1,20,506
DPCC_WZ_01,2026-05-09T18:30:00.000Z,160,73.6,262.6,23.5,20.1,523
DPCC_WZ_01,2026-05-09T19:30:00.000Z,162,76.1,278.5,23.5,22.9,595
DPCC_WZ_01,2026-05-09T20:30:00.000Z,162,75.9,279.4,23.3,26.7,688
DPCC_WZ_01,2026-05-09T21:30:00.000Z,160,72.9,277.5,21.5,29,724
DPCC_WZ_01,2026-05-09T22:30:00.000Z,156,65.9,279.4,16.6,28.6,644
DPCC_WZ_01,2026-05-09T23:30:00.000Z,154,61.9,296.2,10.2,26.7,507
DPCC_WZ_01,2026-05-10T00:30:00.000Z,155,62.9,312,5.5,25,401
DPCC_WZ_01,2026-05-10T01:30:00.000Z,156,64.3,326.9,4,23.8,367
DPCC_WZ_01,2026-05-10T02:30:00.000Z,156,65.7,329.7,4.1,22.7,366
DPCC_WZ_01,2026-05-10T03:30:00.000Z,157,68,334.3,5.1,22.1,368
DPCC_WZ_01,2026-05-10T04:30:00.000Z,158,68.5,320.4,6.5,22.4,362
DPCC_WZ_01,2026-05-10T05:30:00.000Z,157,68,295.2,8.8,23.2,359
DPCC_WZ_01,2026-05-10T06:30:00.000Z,156,65.4,258,11.7,23.9,371
DPCC_WZ_01,2026-05-10T07:30:00.000Z,155,63.1,219.3,16.2,24.5,405
DPCC_WZ_01,2026-05-10T08:30:00.000Z,156,65,204.9,21.3,25.1,454
DPCC_WZ_01,2026-05-10T09:30:00.000Z,157,67.3,221.2,24.8,25.2,502
DPCC_WZ_01,2026-05-10T10:30:00.000Z,158,68.5,235.2,25.2,24.5,553
DPCC_WZ_01,2026-05-10T11:30:00.000Z,158,68.7,233.3,24,23.2,603
DPCC_WZ_01,2026-05-10T12:30:00.000Z,157,68,221.2,22.5,22.2,625
DPCC_WZ_01,2026-05-10T13:30:00.000Z,157,66.6,207.7,21.1,21.5,594
DPCC_WZ_01,2026-05-10T14:30:00.000Z,156,65.9,199.3,19.5,21,535
DPCC_WZ_01,2026-05-10T15:30:00.000Z,157,66.8,205.8,18.2,21,493
DPCC_WZ_01,2026-05-10T16:30:00.000Z,158,68.2,221.2,17.3,21.9,487
DPCC_WZ_01,2026-05-10T17:30:00.000Z,159,70.3,244,16.8,23.3,499
DPCC_WZ_01,2026-05-10T18:30:00.000Z,144,53.1,100.8,24.4,19.2,522
DPCC_WZ_01,2026-05-10T19:30:00.000Z,153,59.8,183.9,24.3,20.1,572
DPCC_WZ_01,2026-05-10T20:30:00.000Z,154,60.5,194.6,23.9,21.4,633
DPCC_WZ_01,2026-05-10T21:30:00.000Z,154,61.7,230,22.2,23,654
DPCC_WZ_01,2026-05-10T22:30:00.000Z,155,63.1,266.4,18,25.3,596
DPCC_WZ_01,2026-05-10T23:30:00.000Z,156,64.5,285.9,12.5,27.9,499
DPCC_WZ_01,2026-05-11T00:30:00.000Z,157,67.8,317.6,8.3,29.6,428
DPCC_WZ_01,2026-05-11T01:30:00.000Z,160,72.2,351.1,6.3,29.8,415
DPCC_WZ_01,2026-05-11T02:30:00.000Z,162,75.9,368.8,5.6,29.2,429
DPCC_WZ_01,2026-05-11T03:30:00.000Z,162,77.3,364.1,5.7,28.4,442
DPCC_WZ_01,2026-05-11T04:30:00.000Z,162,77.3,349.2,6.3,27.4,444
DPCC_WZ_01,2026-05-11T05:30:00.000Z,161,74,319.4,7.7,26.3,445
DPCC_WZ_01,2026-05-11T06:30:00.000Z,157,66.6,228.2,12,31.5,453
DPCC_WZ_01,2026-05-11T07:30:00.000Z,159,71,201.2,20.6,32.6,471
DPCC_WZ_01,2026-05-11T08:30:00.000Z,163,78.7,171.8,32.4,33.9,497
DPCC_WZ_01,2026-05-11T09:30:00.000Z,163,77.8,164.8,40.2,34.1,525
DPCC_WZ_01,2026-05-11T10:30:00.000Z,162,76.4,183.9,40.5,32.2,566
DPCC_WZ_01,2026-05-11T11:30:00.000Z,162,77.5,198.8,36.8,29.1,610
DPCC_WZ_01,2026-05-11T12:30:00.000Z,163,78,210,32.7,26.1,627
DPCC_WZ_01,2026-05-11T13:30:00.000Z,162,77.1,226.8,29,23.3,594
DPCC_WZ_01,2026-05-11T14:30:00.000Z,162,77.3,242.1,24.8,20.5,534
DPCC_WZ_01,2026-05-11T15:30:00.000Z,163,78,253.3,21.7,18.6,490
DPCC_WZ_01,2026-05-11T16:30:00.000Z,163,78.2,257,20.2,17.7,477
DPCC_WZ_01,2026-05-11T17:30:00.000Z,163,78.5,261.7,19.8,17.6,479
DPCC_WZ_01,2026-05-11T18:30:00.000Z,162,77.5,316.6,16.9,16.2,499
DPCC_WZ_01,2026-05-11T19:30:00.000Z,165,82.2,357.6,18.5,19.2,552
DPCC_WZ_01,2026-05-11T20:30:00.000Z,166,85.2,401.4,20.5,23.3,622
DPCC_WZ_01,2026-05-11T21:30:00.000Z,169,89.9,476.8,20.5,26.2,661
DPCC_WZ_01,2026-05-11T22:30:00.000Z,172,96.4,553.2,16.7,27.1,641
DPCC_WZ_01,2026-05-11T23:30:00.000Z,176,103.8,638.9,10.8,26.9,589
DPCC_WZ_01,2026-05-12T00:30:00.000Z,177,105,668.7,6.5,25.8,541
DPCC_WZ_01,2026-05-12T01:30:00.000Z,175,102.7,672.4,4.7,23,500
DPCC_WZ_01,2026-05-12T02:30:00.000Z,172,96.4,640.7,4.3,19.5,462
DPCC_WZ_01,2026-05-12T03:30:00.000Z,168,87.8,583,5.6,18.2,452
DPCC_WZ_01,2026-05-12T04:30:00.000Z,160,72.4,380,8.5,21.2,491
DPCC_WZ_01,2026-05-12T05:30:00.000Z,157,67.3,324.1,13,26.4,557
DPCC_WZ_01,2026-05-12T06:30:00.000Z,161,74.7,381.8,19.8,31,608
DPCC_WZ_01,2026-05-12T07:30:00.000Z,165,82.7,407,31.4,34.3,627
DPCC_WZ_01,2026-05-12T08:30:00.000Z,168,87.5,336.2,45.1,37,632
DPCC_WZ_01,2026-05-12T09:30:00.000Z,168,88.5,269.2,53.8,37.8,632
DPCC_WZ_01,2026-05-12T10:30:00.000Z,167,87.3,237,53.7,35.5,628
DPCC_WZ_01,2026-05-12T11:30:00.000Z,165,83.4,205.4,48.6,31.3,620
DPCC_WZ_01,2026-05-12T12:30:00.000Z,162,77.5,192.3,42.3,27.4,616
DPCC_WZ_01,2026-05-12T13:30:00.000Z,160,72.2,197,35,24.5,621
DPCC_WZ_01,2026-05-12T14:30:00.000Z,159,70.1,212.8,26.6,22,630
DPCC_WZ_01,2026-05-12T15:30:00.000Z,159,71.2,238.4,20.2,20.1,640
DPCC_WZ_01,2026-05-12T16:30:00.000Z,161,74.3,274.7,17.3,18.7,639
DPCC_WZ_01,2026-05-12T17:30:00.000Z,162,77.3,303.6,16.5,18,639
DPCC_WZ_01,2026-05-12T18:30:00.000Z,171,93.8,299.9,24.3,24.8,667
DPCC_WZ_01,2026-05-12T19:30:00.000Z,170,91.7,292.4,25.8,29.6,766
DPCC_WZ_01,2026-05-12T20:30:00.000Z,170,91.7,277.5,27.7,36.1,893
